,LocationID,latitude,longitude,category,results_total,avg_rating,avg_review_count,total_rating
1735,224,47.3744489,8.5410422,hiking,11,4.5,3.6363636363636362,16.363636363636363
1736,224,47.3744489,8.5410422,sailing,1,4.0,1.0,4.0
1737,224,47.3744489,8.5410422,ziplining,20,5.0,6.1,30.5
1738,224,47.3744489,8.5410422,spas,20,4.075,5.4,22.005000000000003
1739,224,47.3744489,8.5410422,hotsprings,1,5.0,4.0,20.0
1740,224,47.3744489,8.5410422,massage,20,4.975,1.65,8.208749999999998
1741,224,47.3744489,8.5410422,tours,20,4.6,2.8,12.879999999999999
1742,224,47.3744489,8.5410422,skiing,8,3.9375,1.75,6.890625
1743,224,47.3744489,8.5410422,nightlife,20,4.8,10.55,50.64
1744,224,47.3744489,8.5410422,zoos,8,3.9375,10.5,41.34375
1745,224,47.3744489,8.5410422,wineries,20,4.4,2.8,12.32
1746,224,47.3744489,8.5410422,casinos,4,3.875,2.5,9.6875
1747,225,46.2017559,6.146601400000001,beaches,6,4.0,2.1666666666666665,8.666666666666666
1748,225,46.2017559,6.146601400000001,horsebackriding,1,5.0,1.0,5.0
1749,225,46.2017559,6.146601400000001,hiking,3,4.0,1.0,4.0
1750,225,46.2017559,6.146601400000001,paddleboarding,1,4.5,2.0,9.0
1751,225,46.2017559,6.146601400000001,ziplining,20,5.0,7.85,39.25
1752,225,46.2017559,6.146601400000001,spas,15,4.033333333333333,1.7333333333333334,6.9911111111111115
1753,225,46.2017559,6.146601400000001,massage,20,4.625,1.15,5.31875
1754,225,46.2017559,6.146601400000001,tours,16,3.8125,2.8125,10.72265625
1755,225,46.2017559,6.146601400000001,nightlife,20,4.675,7.85,36.69875
1756,225,46.2017559,6.146601400000001,zoos,1,4.0,6.0,24.0
1757,225,46.2017559,6.146601400000001,wineries,7,4.642857142857143,1.2857142857142858,5.969387755102042
1758,225,46.2017559,6.146601400000001,casinos,2,3.25,1.5,4.875
1759,226,35.898981799999994,14.513675899999999,ziplining,1,5.0,4.0,20.0
